id,sessionid,watersenid,content,sentiment_key,positive_probs
7799,12f9cc6f2e28622a919e32656369e060,0,可以查一个订单吗，编号是，查一下订单,1,0.1325
7800,12f9cc6f2e28622a919e32656369e060,1,[济南，本次转运目的，山东淄博公司，您好，您的商品是属于第三方商家安排的物流配送，一般效是自下单之日开始计算的天，偏远区是天还请您耐心等待，如果您有其他疑问，您可以直接咨询第三方卖家,1,0.45
7801,12f9cc6f2e28622a919e32656369e060,0,好的谢谢,2,0.9698
7802,12ff69724bf7ad322af1015696993f01,0,货今天能到吗,1,0.1552
7803,12ff69724bf7ad322af1015696993f01,1,亲爱的客户，还麻烦您提供下订单号，妹子这边给您查询哦,2,0.9415
7804,12ff69724bf7ad322af1015696993f01,0,买的候说今天送货,0,0.6838
7805,12ff69724bf7ad322af1015696993f01,1,商品目前还没有到的,1,0.1925
7806,12ff69724bf7ad322af1015696993f01,0,我只问今天能收到吗,0,0.1447
7807,12ff69724bf7ad322af1015696993f01,1,这个要辛苦您关注下物流,2,0.7106
7808,12ff69724bf7ad322af1015696993f01,0,收不到只有退,0,0.0498
7809,12ff69724bf7ad322af1015696993f01,1,可以的,1,0.6445
7810,1301409e44926675657e3b4fa245b1e6,0,哎我那个快递还没有收到，为什么显示你说说完成的，,0,0.0611
7811,1301409e44926675657e3b4fa245b1e6,1,马上核实情况，请您稍等哈，亲，实在抱歉，让您久等了，首先向您致歉哈，您别着急，这边一通知长处理，您保持手机畅通，咱们会联系您的哈，确实非常抱歉给您添麻烦了，冒昧问一下您是否有先与您的家人朋友同事物管门卫公司前台核对一下，是否帮您代签收了呢，配送员，电话，优先联系下配送员的哦，妹子同帮您跟进的，妹子这边已经帮您反馈咯，还请您耐心等待一下哦,2,0.89
7812,1301409e44926675657e3b4fa245b1e6,0,没有,1,0.1906
7813,1301409e44926675657e3b4fa245b1e6,1,妹子这边也会帮您跟进直到您签收为止哦，还请您放心哈,2,0.9048
7814,1301409e44926675657e3b4fa245b1e6,0,没，谢谢，我联系了快递员,2,0.5005
7815,1301409e44926675657e3b4fa245b1e6,1,好的，妹子到会联系您再次确认的哦，还请您保持电话畅通哦，您客气了，为您服务是小妹的荣幸呢，亲爱哒，来都来了，用你发财的小手给我一个评价吧，谢谢,2,0.9795
7816,130b17bd8cbe1bffecfb774b586e8392,1,您好，请问有什么可以帮您,2,0.5664
7817,130b17bd8cbe1bffecfb774b586e8392,0,我的订单怎么了,0,0.1339
7818,130b17bd8cbe1bffecfb774b586e8392,1,亲爱的客户，麻烦您击对话框右下角的+，击订单后，选择一下您需要咨询的订单哦，小妹这边帮您查询一下哦,2,0.7987
7819,130b17bd8cbe1bffecfb774b586e8392,0,退款不成功，麻烦了,0,0.0412
7820,130b17bd8cbe1bffecfb774b586e8392,1,亲这边是暂还未审核，这边帮您催促审核可以吗,1,0.1303
7821,130b17bd8cbe1bffecfb774b586e8392,0,谢谢,2,0.9327
7822,130b17bd8cbe1bffecfb774b586e8392,1,请问还有其他还可以帮到您的吗,2,0.4122
7823,130b17bd8cbe1bffecfb774b586e8392,0,谢谢,2,0.9327
7824,130b17bd8cbe1bffecfb774b586e8392,1,妹子怠慢的方，您多多包含哦，辛苦您在聊天框的的中的给我一个温暖的评价哦，妹子期待再次为您服务,2,0.988
7825,130d32c6ca08e75f56699e1e0b20c0ca,0,n哦好，有个商品需要维修，但填写信息的候不可以修改取件，我已不在之前的那个上班了,1,0.3671
7826,130d32c6ca08e75f56699e1e0b20c0ca,1,您好能麻烦您提供下订单号吗谢谢这边马上为您查下哟，那您先提交，提交之后把新给我,2,0.813
7827,130d32c6ca08e75f56699e1e0b20c0ca,0,好的，等一下,1,0.8544
7828,130d32c6ca08e75f56699e1e0b20c0ca,1,好的,2,0.8609
7829,130d32c6ca08e75f56699e1e0b20c0ca,0,广东清华园单元0楼一单元，这是新,1,0.9095
7830,130d32c6ca08e75f56699e1e0b20c0ca,1,好的，备注了,1,0.887
7831,130d32c6ca08e75f56699e1e0b20c0ca,0,好的，谢谢，请通知快递员今天或者明天取件哦，后天上班就不方便了,2,0.8264
7832,130d32c6ca08e75f56699e1e0b20c0ca,1,预计是明天的,1,0.7711
7833,130d32c6ca08e75f56699e1e0b20c0ca,0,好的,1,0.8609
7834,130d32c6ca08e75f56699e1e0b20c0ca,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2,0.9824
7835,130d32c6ca08e75f56699e1e0b20c0ca,0,五星好评啦，再见,2,0.9697
7836,1313a59fd1595cf9bee0a10212c33018,0,刚下单，能换货吗,1,0.0642
7837,1313a59fd1595cf9bee0a10212c33018,1,亲爱的，很抱歉呢,1,0.6787
7838,1313a59fd1595cf9bee0a10212c33018,0,我想把刚才下单的那个策划花花我想把刚才那个订单撤销重新下单可不可以啊,0,0.2993
7839,1313a59fd1595cf9bee0a10212c33018,1,商品订单信息咱们这里暂不支持修改的呢，是可以取消重新下单的哦·，在订单中是可以申请的哈,1,0.529
7840,1313a59fd1595cf9bee0a10212c33018,0,怎么申请退货啊，退货以后再下单,0,0.0101
7841,1313a59fd1595cf9bee0a10212c33018,1,是可以申请的哈，这里可以为您申请的哦，但是是需要审核的哈，您也可以在订单中申请退款的哈,2,0.8028
7842,1313a59fd1595cf9bee0a10212c33018,0,好那你帮我申请退款了然后再下单了，不行啊他不支持申请退款的,1,0.0084
7843,1313a59fd1595cf9bee0a10212c33018,1,申请了哈，退款中的哈，退款周期，一般都是原路返回，储蓄卡是个工作日到账的，信用卡是5个工作日哦，微信零钱红包支付个工作日退款到账除开节假日还有星期天,1,0.1345
7844,1313a59fd1595cf9bee0a10212c33018,0,嗯可以可以，嗯暂没有,2,0.6341
7845,1313a59fd1595cf9bee0a10212c33018,1,祝您，开心工作，快乐生活，幸福每一天,2,0.9961
7846,131425af09bc43bf03a4884ec83f4038,0,我要退货，快递员给我说退不了了，麻烦帮我处理下,0,0.0315
7847,131425af09bc43bf03a4884ec83f4038,1,还请您稍等，马上为您查询，温馨提示支持天无理由退货,1,0.929
7848,131425af09bc43bf03a4884ec83f4038,0,水枪，但是问什么不能退，可以了吗,1,0.1059
7849,131425af09bc43bf03a4884ec83f4038,1,您是处于什么原因退货的呢,1,0.104
7850,131425af09bc43bf03a4884ec83f4038,0,商品描述不，可以退吗,1,0.0603
7851,131425af09bc43bf03a4884ec83f4038,1,亲这个是天无理由可以退的，建议您提交售后服务单的呢,1,0.3046
7852,131425af09bc43bf03a4884ec83f4038,0,已经提交了,1,0.4602
7853,131425af09bc43bf03a4884ec83f4038,1,还请您稍等，马上为您查询，即能够保持原有品质功能，商品本身配件商标标识齐全,1,0.8744
7854,131425af09bc43bf03a4884ec83f4038,0,使用过就不给退了吗所有东西都在呢,0,0.0859
7855,131425af09bc43bf03a4884ec83f4038,1,周四，上门取件，有快递员上门给您取件了吗，没有的话建议您等待的哈,1,0.9003
7856,131425af09bc43bf03a4884ec83f4038,0,好的，谢谢,2,0.9693
7857,131455b6c3f27ce6a999c4cd15a9a19d,0,我这个昨晚就申请退款了，可是还在配送怎么办，我选错型号了，后来又拍了一台，人呢,0,0.048
7858,131455b6c3f27ce6a999c4cd15a9a19d,1,如果这边申请取消了，货物拦截失败您直接拒收就可以了，自提您不去提货提醒，如果多次拒收会扣除金豆呢，一年超两次，退款效，储蓄卡是个工作日，信用卡是5个工作日哦，微信零钱支付的是两个工作日,1,0.0302
7859,131455b6c3f27ce6a999c4cd15a9a19d,0,谢谢,2,0.9327
7860,131455b6c3f27ce6a999c4cd15a9a19d,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2,0.9824
7861,132022f2c1bc0bbb7065248c662c3c97,0,您好，我这个订单比较着急显示明天号送到我看现在已经到县了，我可以上门自提吗,1,0.768
7862,132022f2c1bc0bbb7065248c662c3c97,1,麻烦您等下哟，这边会马上为您查询哟,2,0.9373
7863,132022f2c1bc0bbb7065248c662c3c97,0,好的,1,0.8609
7864,132022f2c1bc0bbb7065248c662c3c97,1,您直接联系,1,0.5795
7865,132022f2c1bc0bbb7065248c662c3c97,0,打不通，您能直接帮我联系并确认吗,1,0.1389
7866,132022f2c1bc0bbb7065248c662c3c97,1,联系看能否上门自提,1,0.8172
7867,132022f2c1bc0bbb7065248c662c3c97,0,是我今天需要收到等不及明天配送了,1,0.1315
7868,132022f2c1bc0bbb7065248c662c3c97,1,打这个电话,1,0.4696
7869,132022f2c1bc0bbb7065248c662c3c97,0,打不通，您能直接帮我联系并确认吗,1,0.1389
7870,132022f2c1bc0bbb7065248c662c3c97,1,好的稍等，可以，您直接过去吧,1,0.6123
7871,132022f2c1bc0bbb7065248c662c3c97,0,好的麻烦给我一下,1,0.7055
7872,132022f2c1bc0bbb7065248c662c3c97,1,河北,1,0.4079
7873,132022f2c1bc0bbb7065248c662c3c97,0,K谢谢我现在过去,2,0.9239
7874,132022f2c1bc0bbb7065248c662c3c97,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2,0.9824
7875,1327304a57de1cc6fb62f38541dc53a3,0,一共买了件，我需要都退，你看看服务单是不是都提了，有一个我已经填写单号了，其他的还要分别都填么,1,0.0714
7876,1327304a57de1cc6fb62f38541dc53a3,1,咪咕版ndlefre平板送元内容权益包内置电子书英寸WIFI版黑色，服务单号，哦哦，是买错了，您邮寄给我们的吗，可以取件的呢,2,0.9114
7877,1327304a57de1cc6fb62f38541dc53a3,0,填好单子了，下午发出,1,0.1832
7878,1327304a57de1cc6fb62f38541dc53a3,1,我可以给您安排取件的,1,0.7964
7879,1327304a57de1cc6fb62f38541dc53a3,0,免费么,1,0.5548
7880,1327304a57de1cc6fb62f38541dc53a3,1,是的呢，免费的啊,1,0.8301
7881,1327304a57de1cc6fb62f38541dc53a3,0,那这样我还用填单号么，我刚刚填了的，但还没发出，最好你们安排人过来取，放心些,1,0.2405
7882,1327304a57de1cc6fb62f38541dc53a3,1,不用的啊，我们可以可以安排取件的，您等待配送过去给您取回的呢，亲，您这个买错了，都没有拆包对吗,1,0.3545
7883,1327304a57de1cc6fb62f38541dc53a3,0,是的，没拆，那您安排快递员来取吧，今天下午能过来么,1,0.2554
7884,1327304a57de1cc6fb62f38541dc53a3,1,好的，今天来不及了，已经过了下发了,1,0.6942
7885,1327304a57de1cc6fb62f38541dc53a3,0,那你明天上午过来取吧，上午肯定能取走,1,0.3645
7886,1327304a57de1cc6fb62f38541dc53a3,1,好的，约明天，不一定的亲，只可以约明天，然后具体要配送和您约的,2,0.8935
7887,1327304a57de1cc6fb62f38541dc53a3,0,确定免费取件帮我退回,1,0.6097
7888,1327304a57de1cc6fb62f38541dc53a3,1,是的，您是我们的plus会员可以免费取件的呢，我已经备注全部修改取件了，等待取回哈,1,0.9203
7889,1327304a57de1cc6fb62f38541dc53a3,0,好的,2,0.8609
7890,1327304a57de1cc6fb62f38541dc53a3,1,不客气的，您的满意是我们的追求期待能再次为您服务，缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2,0.9909
7891,1328b655c57648dc48c0581ffe91638b,0,这个订单能不能单独取消吗,1,0.0236
7892,1328b655c57648dc48c0581ffe91638b,1,您好，请问有什么可以帮助您的么，订单显示发货了呢，是无法直接取消订单的哦，是什么问题取消订单的呢,1,0.0468
7893,1328b655c57648dc48c0581ffe91638b,0,我发现这个无法和小米的智能网关匹配，所以,0,0.3236
7894,1328b655c57648dc48c0581ffe91638b,1,可以到货拒签的呢,2,0.6984
7895,1328b655c57648dc48c0581ffe91638b,0,你帮我取消拦截下吧,1,0.2428
7896,1328b655c57648dc48c0581ffe91638b,1,拒签返回仓库就是会退货退款的哦，刚刚发货暂还没有到的呢，您先不要着急的哦,2,0.0563
7897,1328b655c57648dc48c0581ffe91638b,0,好的,1,0.8609
7898,1328b655c57648dc48c0581ffe91638b,1,请问还有其他还可以帮到您的吗,2,0.4122
7899,132b1fff71de549747f127217132f604,0,你好，在吗，请问能不能换鞋子的码字,1,0.3521
7900,132b1fff71de549747f127217132f604,1,请您提供下订单号不要截图谢谢，这边帮您查询下，还请您耐心等待,2,0.6735
7901,132b1fff71de549747f127217132f604,0,鞋子的码字大了一号,1,0.835
7902,132b1fff71de549747f127217132f604,1,非常抱歉，您的商品出现这样问题我们也很不好意思，建议您可以直接申请售后处理的哦，手机京东APP我的退换售后维修申请售后，描述具体问题，售后人员会为您协助处理，亲，请您打开我的订单查看确认收货然后重新打开我的订单申请返修退换货链接是，可以,1,0.031
7903,132b1fff71de549747f127217132f604,0,好的,1,0.8609
7904,132b1fff71de549747f127217132f604,1,请问还有其他还可以帮到您的吗,2,0.4122
7905,132b1fff71de549747f127217132f604,0,请问我这边提交了申请，大概什么候邮寄过去呢,1,0.687
7906,132b1fff71de549747f127217132f604,1,天就处理好了,1,0.6608
7907,132b6b9fad1930e5a2c496ef4712e5ce,0,客服，人工客服，我那个返修今天能到吗，有没有预计到货,1,0.152
7908,132b6b9fad1930e5a2c496ef4712e5ce,1,退换货的处理是在确认问题之后的天左右，维修的周期一般是三十天内的特殊商品除外，如，手表，还请您关注一下您的服务单进程哦,2,0.7333
7909,132b6b9fad1930e5a2c496ef4712e5ce,0,VF，不这个快递号，你看看预计到货,1,0.235
7910,132b6b9fad1930e5a2c496ef4712e5ce,1,这里可以查，这个售后返寄没有预计，遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下祝您天天开心哦,2,0.9762
7911,132d9187ab3df279368c9d32a1d9d253,0,我申请了不通过啥情况，项链断了，咱们有啥维修服务,1,0.0801
7912,132d9187ab3df279368c9d32a1d9d253,1,为了更好的为您服务，请您复制下京东的订单号，帮您查看一下，好吗，保证商品完好性，非常抱歉，您的商品出现这样问题我们也很不好意思，建议您可以直接申请售后处理，最终已售后审核结果为准的哦，申请路径，可通过我的京东客户服务返修退换货内申请也可直接击此链接，APP端可通过我的客户服务退换售后中申请;可通过个人中心客户服务退换售后进行申请哦,1,0.1302
7913,132d9187ab3df279368c9d32a1d9d253,0,我昨天有申请，今天说没通过,1,0.5135
7914,132d9187ab3df279368c9d32a1d9d253,1,建议您到柜台维修哦,2,0.7003
7915,132d9187ab3df279368c9d32a1d9d253,0,柜台，京东有柜台吗,1,0.0978
7916,132d9187ab3df279368c9d32a1d9d253,1,亲，实体店哦,2,0.9044
7917,132d9187ab3df279368c9d32a1d9d253,0,就是自己想办法修呗是这样吗,1,0.0596
7918,132d9187ab3df279368c9d32a1d9d253,1,亲，到实体店柜台哦,2,0.8152
7919,132d9187ab3df279368c9d32a1d9d253,0,你们京东有实体店柜台吗,1,0.1005
7920,132d9187ab3df279368c9d32a1d9d253,1,亲，当的大福实体店啊,1,0.4391
7921,132d9187ab3df279368c9d32a1d9d253,0,哦好的那我等下去试试,2,0.8215
7922,132d9187ab3df279368c9d32a1d9d253,1,好的呢,2,0.7255
7923,132d9187ab3df279368c9d32a1d9d253,0,没有了谢谢,2,0.653
7924,1331794e557017fd0c4e9e391a74a15c,0,订单号怎么我这边显示缺货或者未到发货要是不能出库呢，但是上面说的是今天送达，还有这种操作,0,0.0891
7925,1331794e557017fd0c4e9e391a74a15c,1,需要调货,1,0.199
7926,1331794e557017fd0c4e9e391a74a15c,0,好吧,1,0.674
7927,1331794e557017fd0c4e9e391a74a15c,1,请问还有其他还可以帮到您的吗,2,0.4122
7928,1341380aa42d9d196695639c63b7840d,0,是人工客服嘛，我申请了开票，能帮我把产品都开在一张上嘛，可以嘛,1,0.6757
7929,1341380aa42d9d196695639c63b7840d,1,还请您稍等，马上为您查询,2,0.6492
7930,1341380aa42d9d196695639c63b7840d,0,好的，第二单，应该是的订单，我已经收到货了，下订单也申请了开票,1,0.6756
7931,1341380aa42d9d196695639c63b7840d,1,您好，使用的是京东卡支付的，因购买京东卡已经开具过发票，因此卡支付部分不再开具发票的,1,0.3284
7932,1341380aa42d9d196695639c63b7840d,0,哦哦，这样，谢谢,2,0.9602
7933,134781889cd8f645e6de5208b4edd1bf,0,在不在，我昨天的换货，显示号才能到货，我不想换了，太慢了，怎么处理,0,0.0187
7934,134781889cd8f645e6de5208b4edd1bf,1,小妹查看下哦，请稍等，可以试试在申请的方取消申请，无法取消可以等师傅上门取件的候说不用了就可以了,1,0.4038
7935,134781889cd8f645e6de5208b4edd1bf,0,好，那不是让人家白跑一趟嘛，取消不了,0,0.2989
7936,134781889cd8f645e6de5208b4edd1bf,1,亲，如果取消不了，预约您取件的候说下不售后了呢,1,0.1826
7937,134781889cd8f645e6de5208b4edd1bf,0,好吧,0,0.674
7938,134781889cd8f645e6de5208b4edd1bf,1,请问还有其他还可以帮到您的吗,2,0.4122
7940,134a27592978e95a67a97aed19788599,0,您好，我需要看下这个是否已经退款给我了，订单号，好的谢谢，抱歉单号错了，是这个，订单号,2,0.2873
7941,134a27592978e95a67a97aed19788599,1,订单已经审核退款了哦,2,0.1052
7942,134a27592978e95a67a97aed19788599,0,好的，没问题了，谢谢您,2,0.9636
7943,134a27592978e95a67a97aed19788599,1,不客气,2,0.1993
7944,134a27592978e95a67a97aed19788599,0,没有了，谢谢,2,0.689
7945,134f755d5f15add10d92af303613a027,1,您方便简单描述下您的问题吗,1,0.2631
7946,134f755d5f15add10d92af303613a027,0,我申请退货后退货改变，跟前面的业务员联系了他让我在网上重新申请退货并改退货，我没有找到申请退货的窗口，请问我该怎么办,1,0.004
7947,134f755d5f15add10d92af303613a027,1,改取件是吗,1,0.0691
7948,134f755d5f15add10d92af303613a027,0,是的，你们能不能人工改一下,1,0.2123
7949,134f755d5f15add10d92af303613a027,1,您把发我，我联系售后修改,1,0.41
7950,134f755d5f15add10d92af303613a027,0,好的，谢谢，新发给您吗，成都,2,0.9444
7951,134f755d5f15add10d92af303613a027,1,我联系售后修改,1,0.4194
7952,134f755d5f15add10d92af303613a027,0,谢谢，您能看到我退的什么货吗,2,0.1898
7953,134f755d5f15add10d92af303613a027,1,氧气罐头活力氧面罩瓶装抗高原反应氧气瓶袋便携式户外旅游吸氧机小型制氧机氧气包,1,0.9551
7954,134f755d5f15add10d92af303613a027,0,嗯嗯，谢谢，就这样可以了吗,2,0.6412
7955,134f755d5f15add10d92af303613a027,1,是的哦,2,0.8295
7956,134f755d5f15add10d92af303613a027,0,好的，谢谢,2,0.9693
7957,134f755d5f15add10d92af303613a027,1,请问还有其他还可以帮到您的吗,2,0.4122
7959,1358d9f962767fd8c4c2c176119cb140,0,这个钱退了吗,1,0.0195
7960,1358d9f962767fd8c4c2c176119cb140,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您，号退款，退款完成之后个工作日返还哦，您这边查收款项都是原路返还的哦，亲爱的,2,0.7457
7961,1358d9f962767fd8c4c2c176119cb140,0,客服，我怎么没收到,0,0.0588
7962,1358d9f962767fd8c4c2c176119cb140,1,今天退款，到账个工作日,1,0.1545
7963,1361e57fbd1d70707516b3b6a2cfd7b6,0,我这上面的定单里面有什么呢，里面有什么赠品,1,0.6125
7964,1361e57fbd1d70707516b3b6a2cfd7b6,1,还请您稍等，马上为您查询，主机耳机数据线充电器保护壳取卡针用户快速入门指南重要信息和保修卡，这些商品哦,1,0.3495
7965,1361e57fbd1d70707516b3b6a2cfd7b6,0,手机号码能帮我修改一下吗,1,0.5658
7966,1361e57fbd1d70707516b3b6a2cfd7b6,1,您好，小妹真的是很抱歉，您的订单下单成功后就不支持修改电话号码了哦，不过您也不用担心哦，订单到达分配给送货员后，在全程跟踪内会显示配送员的联系方式，您可直接电话联系配送小哥，并确认预计送货哒,2,0.9808
7967,1361e57fbd1d70707516b3b6a2cfd7b6,0,我申请退款了,1,0.0345
7968,1361e57fbd1d70707516b3b6a2cfd7b6,1,好哒的哦，可以重新下单的哦,2,0.9717
7969,1361e57fbd1d70707516b3b6a2cfd7b6,0,为啥银行卡支付的到账了白条的还没到呢,0,0.2001
7970,1361e57fbd1d70707516b3b6a2cfd7b6,1,请您后期注意查收哦白条是5个工作日退款到账或恢复额度，微信零钱工作日到账，储蓄卡工作日到账具体以银行信息为准哦，信用卡5工作日到账;余额京豆京东卡卡可返还的优惠券个工作日到账22,1,0.5729
7971,1361e57fbd1d70707516b3b6a2cfd7b6,0,好的谢谢,2,0.9698
7972,1361e57fbd1d70707516b3b6a2cfd7b6,1,您客气啦，亲爱的客户，有什么需要，可以联系我哦，我一直在电脑旁的，很乐意为您服务的哟，妹子怠慢的方，您多多包含哦，辛苦您击聊天框中的给我一个评价哦，妹子期待再次为您服务,2,0.976
7973,136dd0887e38ce5ff863d8ac904687b2,0,我想换货，怎么操作啊,1,0.1718
7974,136dd0887e38ce5ff863d8ac904687b2,1,马上核实情况，请您稍等哈，申请路径，可通过我的京东客户服务返修退换货内申请也可直接击此链接，APP端可通过我的客户服务退换售后中申请;可通过个人中心客户服务退换售后进行申请哦,1,0.1551
7975,136dd0887e38ce5ff863d8ac904687b2,0,那换的货物不和原来一样，可以吗,1,0.4191
7976,136dd0887e38ce5ff863d8ac904687b2,1,是什么原因换货呢,1,0.1602
7977,136dd0887e38ce5ff863d8ac904687b2,0,不太喜欢样式,1,0.3014
7978,136dd0887e38ce5ff863d8ac904687b2,1,申请路径，可通过我的京东客户服务返修退换货内申请也可直接击此链接，APP端可通过我的客户服务退换售后中申请;可通过个人中心客户服务退换售后进行申请哦,1,0.172
7979,136dd0887e38ce5ff863d8ac904687b2,0,没了，谢谢,2,0.6505
7980,136ee3272334132219e8871d889c6481,1,您好，请您提供下订单号，帮您查看一下，好吗,1,0.5673
7981,136ee3272334132219e8871d889c6481,0,孩子反应该款录音噪音大，要摘下头戴拿到嘴边才行，可否换其他品种,1,0.2614
7982,136ee3272334132219e8871d889c6481,1,还请您稍等，马上为您查询，请问是这个商品吗,1,0.0706
7983,136ee3272334132219e8871d889c6481,0,是的，在学校人多，没法噪音过滤,0,0.3751
7984,136ee3272334132219e8871d889c6481,1,自签收商品第二日算起，天无理由退货，天质量问题换货的超出天质保内的可以申请维修的，质量问题可以帮您提交售后的呢，您看呢,1,0.1918
7985,136ee3272334132219e8871d889c6481,0,这算不算无理由退货,0,0.0325
7986,136ee3272334132219e8871d889c6481,1,不是的，质量问题的呢,1,0.1177
7987,136ee3272334132219e8871d889c6481,0,那先退我再买其他型号,1,0.1428
7988,136ee3272334132219e8871d889c6481,1,嗯嗯，您看呢，提交售后处理大呢，返回这边检测下的呢,1,0.8233
7989,136ee3272334132219e8871d889c6481,0,谢谢,2,0.9327
7990,136ee3272334132219e8871d889c6481,1,嗯嗯，需要我帮您提交下的呢,2,0.8174
7991,136ee3272334132219e8871d889c6481,0,我先找合适型号谢谢,2,0.946
7992,136ee3272334132219e8871d889c6481,1,好的呢，辛苦了哈，不客气的，您的满意是我们的追求期待能再次为您服务,2,0.9217
7993,138682f6d697c5d65b9de3f2f0ffc456,0,你好，该订单，卖家无法发货，但是，我提交了退款申请，又不处理,0,0.0157
7994,138682f6d697c5d65b9de3f2f0ffc456,1,稍等下,1,0.8067
7995,138682f6d697c5d65b9de3f2f0ffc456,0,请问，你们能给予解决吗,1,0.0375
7996,138682f6d697c5d65b9de3f2f0ffc456,1,是在给您退款中，内退款成功,1,0.2561
7997,138682f6d697c5d65b9de3f2f0ffc456,0,嗯嗯，好的，也就是，我需要等待一下了,1,0.8558
7998,138682f6d697c5d65b9de3f2f0ffc456,1,这边同沟通的人太多啦您耐心等待下，妹子稍后回复您好不好，是的哈,2,0.4307
7999,138682f6d697c5d65b9de3f2f0ffc456,0,暂没有了谢谢,2,0.5936
8000,1386ddf554fa846f425bd7a5ed6d3abf,0,您好，这个鞋子小码了，想换货,1,0.465
8001,1386ddf554fa846f425bd7a5ed6d3abf,1,可以的哈，这边查看您的商品还在质保期，建议您申请一下售后哦，在返修退换货申请哈，直接申请下,1,0.7007
8002,1386ddf554fa846f425bd7a5ed6d3abf,0,现在这两双鞋子都换，好的,1,0.7202
8003,1386ddf554fa846f425bd7a5ed6d3abf,1,请问还有其他还可以帮到您的吗,2,0.4122
8004,1386ddf554fa846f425bd7a5ed6d3abf,0,没有了，谢谢,2,0.689
8005,13967a66fc1c6360d582c4dd7598c9ce,0,帮我退款吧，你好，麻烦帮我退款吧，昨天刚买今天就降价了,0,0.0832
8006,13967a66fc1c6360d582c4dd7598c9ce,1,您好，还请您稍等，马上为您查询，您取消了,1,0.242
8007,13967a66fc1c6360d582c4dd7598c9ce,0,是的，昨天刚买今天就降价了,0,0.2916
8008,13967a66fc1c6360d582c4dd7598c9ce,1,好的，明白了，不过已经发了，只有到了才可以拦截的，这边给您跟进下，后期到了，帮您通知下他们拦截了,1,0.6579
8009,13967a66fc1c6360d582c4dd7598c9ce,0,好的，谢谢,2,0.9693
8010,13967a66fc1c6360d582c4dd7598c9ce,1,不客气的，您的满意是我们的追求期待能再次为您服务,2,0.6381
8017,1396c742da9dd4791d64c62a9e348d5a,0,自营的还送货吗,1,0.2679
8018,1396c742da9dd4791d64c62a9e348d5a,1,还辛苦您再等待下哦，这里正在为您查询中哈,2,0.801
8019,1396c742da9dd4791d64c62a9e348d5a,0,看不明白啊,0,0.1079
8020,1396c742da9dd4791d64c62a9e348d5a,1,现在您下单，下单之后会显示配送效,1,0.4002
8021,139737bb99aecf77f322dc8f94531a0a,0,请问这个钱包是缺货吗多久能补货到位啊，下单的候看还有货的嘛，是需要调货还是啥的，因为是送人的,1,0.4068
8022,139737bb99aecf77f322dc8f94531a0a,1,马上核实情况，请您稍等哈，预计天左右到达仓库,1,0.3764
8023,139737bb99aecf77f322dc8f94531a0a,0,仓库是成都的仓库吗,1,0.1407
8024,139737bb99aecf77f322dc8f94531a0a,1,是的哦,2,0.8295
8025,139737bb99aecf77f322dc8f94531a0a,0,好勒，其他没有问题了非常感谢,2,0.9902
8026,139737bb99aecf77f322dc8f94531a0a,1,请问还有其他还可以帮到您的吗,2,0.4122
8027,139c4c0877383b5e55b61dc2f9c5eb62,0,怎么样了，问的问题,1,0.2266
8028,139c4c0877383b5e55b61dc2f9c5eb62,1,为了更好的为您服务，请您复制下京东的订单号，帮您查看一下，好吗，小妹查看下哦，请稍等，配送员，候会芳，电话，或,2,0.5523
8029,139c4c0877383b5e55b61dc2f9c5eb62,0,京东客服号,1,0.5602
8030,139c4c0877383b5e55b61dc2f9c5eb62,1,是否有联系配送,1,0.3261
8031,139c4c0877383b5e55b61dc2f9c5eb62,0,没有，我没有收到货,0,0.1282
8032,139c4c0877383b5e55b61dc2f9c5eb62,1,亲，已经让找了哦，建议您等待，预计会电话联系您好，订单完成，关单;，您的哦,2,0.9106
8033,139c4c0877383b5e55b61dc2f9c5eb62,0,好的,2,0.8609
8034,139c4c0877383b5e55b61dc2f9c5eb62,1,请问还有其他还可以帮到您的吗,2,0.4122
8035,139c4c0877383b5e55b61dc2f9c5eb62,0,没有了，谢谢,2,0.689
8036,139c6256104a217c510768ea5c336da6,0,您好，我买的东西没收到但是显示已经完成,1,0.5571
8037,139c6256104a217c510768ea5c336da6,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您,1,0.4359
8038,139c6256104a217c510768ea5c336da6,0,订单号,1,0.6557
8039,139c6256104a217c510768ea5c336da6,1,手机号码,1,0.676
8040,139c6256104a217c510768ea5c336da6,0,没有,1,0.1906
8041,139c6256104a217c510768ea5c336da6,1,实在不好意思亲，这边联系处理，让师傅联系您可以吗,1,0.7647
8042,139c6256104a217c510768ea5c336da6,0,联系我留的电话就好,1,0.5755
8043,139c6256104a217c510768ea5c336da6,1,手机号码，好的，麻烦您了,2,0.6245
