id,sessionid,watersenid,content,sentiment_key
1784,03ff79ff46ce575ac5a5dae21948dab1,1,是的，您收到安装码您在去安装的哈,2
1785,03ff79ff46ce575ac5a5dae21948dab1,0,现在发给我，发到那个手机号上，查询一下,1
1786,03ff79ff46ce575ac5a5dae21948dab1,1,是您订单的手机号码，您老订单没有完成发不了,1
1787,040608d5a5a26b7723fa551ae6272552,0,您好，您好跟你谘询一下，我昨天下单的东西需要退货，但是手机他有一个屏碎保，这个怎么退,1
1788,040608d5a5a26b7723fa551ae6272552,1,您好，还请您稍等，马上为您查询,2
1789,040608d5a5a26b7723fa551ae6272552,0,这个怎么退,1
1790,040608d5a5a26b7723fa551ae6272552,1,手机退了吗,1
1791,040608d5a5a26b7723fa551ae6272552,0,要先退手机是嘛，那我马上退，还是你这里也可以帮忙退手机,1
1792,040608d5a5a26b7723fa551ae6272552,1,是的呢,1
1793,040608d5a5a26b7723fa551ae6272552,0,全部都退,1
1794,040608d5a5a26b7723fa551ae6272552,1,您这边退货了，如果没收到商品,1
1795,040608d5a5a26b7723fa551ae6272552,0,没收到,1
1796,040608d5a5a26b7723fa551ae6272552,1,退货后这边系统会自动退延保的，好的，您直接拒收就可以的,1
1797,040608d5a5a26b7723fa551ae6272552,0,好知道了那我操作一下，我都退了，知道了谢谢,2
1798,040608d5a5a26b7723fa551ae6272552,1,好的呢，辛苦了哈,2
1799,040608d5a5a26b7723fa551ae6272552,0,没有了谢谢,2
1800,040608d5a5a26b7723fa551ae6272552,1,缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2
1801,040e1c8892e8c4788c155ec42cfb9808,0,发票呢,1
1802,040e1c8892e8c4788c155ec42cfb9808,1,订单完成开具电子发货票,1
1803,040e1c8892e8c4788c155ec42cfb9808,0,我怎么打印，在哪里打印,1
1804,040e1c8892e8c4788c155ec42cfb9808,1,订单完成在您的订单详情发票信息,1
1805,040e1c8892e8c4788c155ec42cfb9808,0,是先确认收获吗,1
1806,040e1c8892e8c4788c155ec42cfb9808,1,不需要您确认的，配送会安排处理的哈,1
1807,040e1c8892e8c4788c155ec42cfb9808,0,那我的发票在哪里打印，我没有找到,1
1808,040e1c8892e8c4788c155ec42cfb9808,1,还没有开具亲，您订单还没有完成，订单完成之后的个工作日开具，还请您等待一下哈,1
1809,040e1c8892e8c4788c155ec42cfb9808,0,好的谢谢,2
1810,040e1c8892e8c4788c155ec42cfb9808,1,您客气了哈,2
1811,0410175d9047d4735bf9c49b5431585b,0,能查一下物流吗，说是已经签收,1
1812,0410175d9047d4735bf9c49b5431585b,1,您没有签收是吗,1
1813,0410175d9047d4735bf9c49b5431585b,0,订单已完成，我没收到货,1
1814,0410175d9047d4735bf9c49b5431585b,1,我联系配送处理您的签收问题哈,1
1815,0410175d9047d4735bf9c49b5431585b,0,好的，谢谢,2
1816,0410175d9047d4735bf9c49b5431585b,1,您客气了哈，确认好小妹会告知您的哈,2
1817,04148cbe1b33a0dbe2b716ef1225bd89,0,我订单申请取消了，还能撤回么，显示申请中，商品已出库,1
1818,04148cbe1b33a0dbe2b716ef1225bd89,1,可以的呢,1
1819,04148cbe1b33a0dbe2b716ef1225bd89,0,没看到操作，你那能给撤销下么,1
1820,04148cbe1b33a0dbe2b716ef1225bd89,1,小妹这边看您是已经提交了取消订单的申请呢,1
1821,04148cbe1b33a0dbe2b716ef1225bd89,0,是的，我想撤销这个申请，继续购买,1
1822,04148cbe1b33a0dbe2b716ef1225bd89,1,这边您是已经提交取消了呢，您后续等待退款就可以呢,1
1823,04148cbe1b33a0dbe2b716ef1225bd89,0,这个取消申请不能撤回么，刚商家说可以，撤回这个取消申请,1
1824,04148cbe1b33a0dbe2b716ef1225bd89,1,小妹这边可以帮您联系配送继续送达呢,1
1825,04148cbe1b33a0dbe2b716ef1225bd89,0,好的，那你联系下吧，继续送货吧,1
1826,04148cbe1b33a0dbe2b716ef1225bd89,1,好的呢,2
1827,04148cbe1b33a0dbe2b716ef1225bd89,0,那我那个运费险是不是还起作用到货后不满意可以免费退货一次,1
1828,04148cbe1b33a0dbe2b716ef1225bd89,1,是的呢,1
1829,04148cbe1b33a0dbe2b716ef1225bd89,0,好的，谢谢,2
1830,04148cbe1b33a0dbe2b716ef1225bd89,1,请问还有其他还可以帮到您的吗,2
1831,04148cbe1b33a0dbe2b716ef1225bd89,0,怎么现在看订单还是取消中,1
1832,04148cbe1b33a0dbe2b716ef1225bd89,1,后续您取消失败的话就是会继续派送的呢,1
1833,04148cbe1b33a0dbe2b716ef1225bd89,0,那你就后台操作下，让订单继续派送吧,1
1834,04148cbe1b33a0dbe2b716ef1225bd89,1,小妹这边没有驳回操作呢这边只能联系急需派送呢，继续,1
1835,041b546101d609faaf4c5b3a6eb9fe93,0,我同买了两条裤子，全都要退货但是今天物流取件为什么只说有一条裤子被售后退货另一条没有申请记录,0
1836,041b546101d609faaf4c5b3a6eb9fe93,1,小妹建议您可以申请售后哦在您的手机端右下角我的返修退换申请哈,1
1837,041b546101d609faaf4c5b3a6eb9fe93,0,您好，人工服务，能解决我的问题吗，我还能退货吗，人工服务，guge我的问题，我要退货,0
1838,041b546101d609faaf4c5b3a6eb9fe93,1,在您的手机端右下角我的返修退换申请哈,1
1839,041b546101d609faaf4c5b3a6eb9fe93,0,不行已经过来退货了，我一共买了两件退货怎么就给我退了一件,0
1840,041b546101d609faaf4c5b3a6eb9fe93,1,还有一个正在退哦，请您放心哈,2
1841,041b546101d609faaf4c5b3a6eb9fe93,0,没有显示呀，一条已经取走了另一条为由任何变化还是没有售后的状态，你什么意思，两天能不能退，这费劲，两条,0
1842,041b546101d609faaf4c5b3a6eb9fe93,1,可以退的哦,2
1843,041b546101d609faaf4c5b3a6eb9fe93,0,好的谢谢,2
1844,041b546101d609faaf4c5b3a6eb9fe93,1,您客气了亲,2
1845,041b546101d609faaf4c5b3a6eb9fe93,0,今天快递师傅上门取件我把两条裤子都给京东快递师傅了,1
1846,041b546101d609faaf4c5b3a6eb9fe93,1,这个没事的哈,2
1847,041b546101d609faaf4c5b3a6eb9fe93,0,好的,1
1848,041b546101d609faaf4c5b3a6eb9fe93,1,请问还有其他还可以帮到您的吗,2
1849,041b6c295719d7c2b1bfc468c811612c,0,衣服偏小，要换大一码,1
1850,041b6c295719d7c2b1bfc468c811612c,1,妹子建议您可以申请一下售后的哈，申请路径，可通过我的京东客户服务返修退换货内申请也可直接击此链接，APP端可通过我的客户服务退换售后中申请,1
1851,041b6c295719d7c2b1bfc468c811612c,0,我是要先确认收货嘛,1
1852,041b6c295719d7c2b1bfc468c811612c,1,是的,1
1853,041b6c295719d7c2b1bfc468c811612c,0,K别的没有了,1
1854,041b6c295719d7c2b1bfc468c811612c,1,没有问题妹子就不打扰您哦，后期有问题再来咨询妹子哦,2
1855,041f3953dbbd9a5cdb252201d985989a,0,你好，我这个衣服要换货,1
1856,041f3953dbbd9a5cdb252201d985989a,1,亲爱哒，您可以打开APP主页面右下角击我的屏幕中位置有返修退换货的哦，进去按照步骤操作就可以了哦,2
1857,041f3953dbbd9a5cdb252201d985989a,0,昨天申请了，收到了两条短信，一条说可以，一条说不行，想确认下，到底能不能换货，之家发了个消息说，厂直订单不支持换货，只能退回，退货,0
1858,041f3953dbbd9a5cdb252201d985989a,1,这边看您是审核通过帮您退货呢,1
1859,041f3953dbbd9a5cdb252201d985989a,0,你们跟之家确认下吧，我申请的是换货，被改成退货了,1
1860,041f3953dbbd9a5cdb252201d985989a,1,之家商品是不支持线上换货的呢,1
1861,041f3953dbbd9a5cdb252201d985989a,0,这个是用的京东内部的元优惠券买的，退货的话，优惠券应该不会退回吧,1
1862,041f3953dbbd9a5cdb252201d985989a,1,请问还有其他还可以帮到您的吗,2
1863,0422c0dc0ac35cba2c58c761fc76ef54,0,这个还没退吗,1
1864,0422c0dc0ac35cba2c58c761fc76ef54,1,商品退回的途中，天左右退回，退回后给您退款哦,1
1865,0422c0dc0ac35cba2c58c761fc76ef54,0,好的,1
1866,0422c0dc0ac35cba2c58c761fc76ef54,1,请问还有其他还可以帮到您的吗,2
1867,04253b1fa8c5ff3653dd58efd47e04c7,0,怎么还不送呀,0
1870,04253b1fa8c5ff3653dd58efd47e04c7,1,马上核实情况，请您稍等哈，您的订单在京东收货完成,1
1871,04253b1fa8c5ff3653dd58efd47e04c7,0,什么候送呢,1
1872,04253b1fa8c5ff3653dd58efd47e04c7,1,这边联系查询呢,1
1873,04253b1fa8c5ff3653dd58efd47e04c7,0,配送的电话都是空号,0
1874,04253b1fa8c5ff3653dd58efd47e04c7,1,我这边联系呢,1
1875,04253b1fa8c5ff3653dd58efd47e04c7,0,没有了，今天能不能送到,0
1876,04253b1fa8c5ff3653dd58efd47e04c7,1,可以的,1
1878,0427dd888f8fe22bc06d9dc542cf96af,0,我有一个物品需要退货，贵公司已经联系的人上门取货，可是我的发票上面打印这三个物品，现在要上,1
1879,0427dd888f8fe22bc06d9dc542cf96af,1,亲您退了一件是吗，商品发票您正常给我们师傅商品返回退货处理完毕财务会重新开具的哈,1
1880,0427dd888f8fe22bc06d9dc542cf96af,0,谢谢,2
1881,0427dd888f8fe22bc06d9dc542cf96af,1,您客气了哈,2
1882,0429bddda7176faecbd52adcd3f194c3,0,你好，这个单子，已经申请售后,1
1883,0429bddda7176faecbd52adcd3f194c3,1,是的哦,1
1884,0429bddda7176faecbd52adcd3f194c3,0,这个预约取货可以修改么，我看快递员已经在我们楼下了，我现在就想给他，现在系统显示的预约取货是明天早上，我明天早上有事，不在家,1
1885,0429bddda7176faecbd52adcd3f194c3,1,您给他就可以的,1
1886,0429bddda7176faecbd52adcd3f194c3,0,现在给就行么,1
1887,0429bddda7176faecbd52adcd3f194c3,1,您看下他收吗，如果收就可以,1
1888,0429bddda7176faecbd52adcd3f194c3,0,之前不是要生成取件单号后才可以么，系统上的这个预约不能改，是吧，我去问下快递员,1
1889,0429bddda7176faecbd52adcd3f194c3,1,这个没有修改的按钮,1
1890,0429bddda7176faecbd52adcd3f194c3,0,是可以提前收的对吧,1
1891,0429bddda7176faecbd52adcd3f194c3,1,如果配送收取就可以的,1
1892,0429bddda7176faecbd52adcd3f194c3,0,还有个问题，我现在这个单子是和之前一个保暖裤的发票是开了一块呢，然后今天中午那个保暖裤已经退货了，发票也一块给了，所以现在这个袜子就没有发票了，我在退货申请里也说了，还贴了发票的图片,1
1893,0429bddda7176faecbd52adcd3f194c3,1,好的哦,2
1894,0429bddda7176faecbd52adcd3f194c3,0,那个这个退货就不需要发票了，对吧,1
1895,0429bddda7176faecbd52adcd3f194c3,1,是的哦,2
1896,0429bddda7176faecbd52adcd3f194c3,0,谢谢,2
1897,0429bddda7176faecbd52adcd3f194c3,1,请问还有其他还可以帮到您的吗,2
1899,0430052d4a88f5dcb50885bf0b9dfebd,0,在吗了，昨天下单，今天降价秒杀，能补差价么,1
1900,0430052d4a88f5dcb50885bf0b9dfebd,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您，建议您重新用购买账号下新的单，不付款提供新的订单需要账户不变，收货信息不变，商品不变哦，小妹帮您申请差价哦,2
1901,0430052d4a88f5dcb50885bf0b9dfebd,0,成功提交了一个价保申请，订单号，suId，价保单号，可以了吗,1
1902,0430052d4a88f5dcb50885bf0b9dfebd,1,好的，可以了，已申请差价元成功原返，个工作日到账哦,1
1903,0430052d4a88f5dcb50885bf0b9dfebd,0,那我不用重新下单了了吧，付款了吧,1
1904,0430052d4a88f5dcb50885bf0b9dfebd,1,是的哈，已经申请成功原返，您注意查收,1
1905,0430052d4a88f5dcb50885bf0b9dfebd,0,我的事货到付款，货到了以后先按原价付款，然后等待返还差价,1
1906,0430052d4a88f5dcb50885bf0b9dfebd,1,嗯，是的，原返给您的,1
1907,0430052d4a88f5dcb50885bf0b9dfebd,0,好的，谢谢,2
1908,0430052d4a88f5dcb50885bf0b9dfebd,1,现金原返余额，刷卡原返您银行卡的哦，您客气啦，亲爱的客户，有什么需要，可以联系我哦，我一直在电脑旁的，很乐意为您服务的哟,2
1909,0430052d4a88f5dcb50885bf0b9dfebd,0,没有了，谢谢,2
1910,0430052d4a88f5dcb50885bf0b9dfebd,1,您客气啦，亲爱的客户，有什么需要，可以联系我哦，我一直在电脑旁的，很乐意为您服务的哟,2
1911,0430052d4a88f5dcb50885bf0b9dfebd,0,成功提交了一个价保申请,1
1912,0436a3d85f47685072a47ac172d0510a,0,日能送到吗,1
1913,0436a3d85f47685072a47ac172d0510a,1,还请您稍等，马上为您查询，您好，请问是这个商品吗，您方便简单描述下您的问题吗,1
1914,0436a3d85f47685072a47ac172d0510a,0,日之前能送到吗，到现在还没有出库呢,0
1915,0436a3d85f47685072a47ac172d0510a,1,库房，建议您耐心等待下的呢,1
1916,0436a3d85f47685072a47ac172d0510a,0,郑州,1
1917,0436a3d85f47685072a47ac172d0510a,1,是的呢,1
1918,0436a3d85f47685072a47ac172d0510a,0,那就好，郑州，好了，我没问题了,2
1919,0436a3d85f47685072a47ac172d0510a,1,辛苦了哈,2
1921,0436a3d85f47685072a47ac172d0510a,1,缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2
1922,043aff8dbcb379693f85162374c6c714,0,我下午赶着上飞机，你好，请帮我看一下，这个件是否已经到具体派送员手上了呢,1
1923,043aff8dbcb379693f85162374c6c714,1,马上核实情况，请您稍等哈,1
1924,043aff8dbcb379693f85162374c6c714,0,谢谢,2
1925,043aff8dbcb379693f85162374c6c714,1,您的订单在京东发货完成，准备送往京东,1
1926,043aff8dbcb379693f85162374c6c714,0,还没有具体派件出来哇,0
1927,043aff8dbcb379693f85162374c6c714,1,是的哦,2
1928,043aff8dbcb379693f85162374c6c714,0,好吧,1
1929,043aff8dbcb379693f85162374c6c714,1,请问还有其他还可以帮到您的吗,2
1930,043aff8dbcb379693f85162374c6c714,0,没有了，谢谢,2
1931,043b4a654c5bbebfc76f706d1fbaf498,0,要回老家了快，就等这个快递了,0
1932,043b4a654c5bbebfc76f706d1fbaf498,1,您好，还请您稍等，马上为您查询，请问是这个商品吗,1
1933,043b4a654c5bbebfc76f706d1fbaf498,0,嗯嗯，咋还没给送,0
1934,043b4a654c5bbebfc76f706d1fbaf498,1,接到通知，爆仓导致物流延迟的亲，请您谅解下的呢，这边已经在进行清场了呢，会尽快安排进行配送的哦,1
1935,043b4a654c5bbebfc76f706d1fbaf498,0,几时送到,1
1936,043b4a654c5bbebfc76f706d1fbaf498,1,已经联系了了，您注意接听配送电话的呢,1
1937,043b4a654c5bbebfc76f706d1fbaf498,0,嗯嗯，准备出发回老家了，家里有人直接来敲门就可以,1
1938,043b4a654c5bbebfc76f706d1fbaf498,1,哦哦，好的呢，我给您备注下，您注意接听电话哈,1
1939,043b4a654c5bbebfc76f706d1fbaf498,0,就等这个快递了,0
1940,043b4a654c5bbebfc76f706d1fbaf498,1,请问还有其他还可以帮到您的吗,2
1941,043b4a654c5bbebfc76f706d1fbaf498,0,京东很少延迟的,0
1942,043b4a654c5bbebfc76f706d1fbaf498,1,是的呢，这边也是有不得已的爆仓才会这样的亲，我们已经在加急安排清场了呢,1
1943,04400e2e28daf8afe96e3127b1a8a120,0,这个鲁班电话给我，速度,1
1944,04400e2e28daf8afe96e3127b1a8a120,1,上海,1
1945,04400e2e28daf8afe96e3127b1a8a120,0,好的，谢谢,2
1946,04400e2e28daf8afe96e3127b1a8a120,1,不客气,2
1947,04400e2e28daf8afe96e3127b1a8a120,0,你给我的打浦桥的，我要的是的电话，上海,1
1948,04400e2e28daf8afe96e3127b1a8a120,1,上海,1
1949,04400e2e28daf8afe96e3127b1a8a120,0,对的，刚才你给的是打浦路的，不是的,1
1950,04400e2e28daf8afe96e3127b1a8a120,1,上海显示的信息就是上面给您的,1
1951,04400e2e28daf8afe96e3127b1a8a120,0,电话过去不是，是别的,0
1952,04400e2e28daf8afe96e3127b1a8a120,1,那就没有其他的联系方式了，配送的情况我们给您催下,1
1953,04400e2e28daf8afe96e3127b1a8a120,0,我明天就回家了，我今天必须要收到货,0
1954,04400e2e28daf8afe96e3127b1a8a120,1,那我们也为您跟踪下配送的情况到后通知加急配送的哦,1
1955,04400e2e28daf8afe96e3127b1a8a120,0,昨天下午四多就到了，不到的话我要电话做私募，什么，我前天晚上下的单，一般都是第二天就能到手的，这第三天了，还没有显示在派送，其它无所谓，问题是我明天就要回家了,0
1956,04400e2e28daf8afe96e3127b1a8a120,1,恩我联系下的哈,1
1957,04400e2e28daf8afe96e3127b1a8a120,0,速度吧,0
1960,04452edaab339ba83ae9a2e761e87b0f,0,这个订单有几本书是暂没货的呢,0
1961,04452edaab339ba83ae9a2e761e87b0f,1,还请您稍等，马上为您查询,1
1962,04452edaab339ba83ae9a2e761e87b0f,0,谢谢,2
1963,04452edaab339ba83ae9a2e761e87b0f,1,您的订单预计月7日送达您手中，有现货的，明天送达,1
1964,04452edaab339ba83ae9a2e761e87b0f,0,全部都有吗，全部都有货吗,1
1965,04452edaab339ba83ae9a2e761e87b0f,1,是的,1
1966,04452edaab339ba83ae9a2e761e87b0f,0,之前一直显示缺货的，好吧有货就行了,1
1967,04452edaab339ba83ae9a2e761e87b0f,1,好的，非常感谢您的支持和谅解哦，请问还有其他可以帮到您的吗,2
1968,04452edaab339ba83ae9a2e761e87b0f,0,没有了谢谢,2
1969,04452edaab339ba83ae9a2e761e87b0f,1,不客气，为您服务很开心的呢，妹子祝福您幸福快乐，前程锦绣，还请您击表情栏旁边的+打赏我一个评价哦，新的一周，愿您有一个好的心情,2
1971,0455e245f3b6588876b3d50ab58bb68b,0,咨询维修服务,1
1972,0455e245f3b6588876b3d50ab58bb68b,1,您方便简单描述下您的问题吗，请问是这个商品吗,1
1973,0455e245f3b6588876b3d50ab58bb68b,0,插手机的端口坏了,1
1974,0455e245f3b6588876b3d50ab58bb68b,1,飞利浦PILIPSRD迷你音响复古收音机phnepd苹果充电音箱蓝色,1
1975,0455e245f3b6588876b3d50ab58bb68b,0,是的,1
1976,0455e245f3b6588876b3d50ab58bb68b,1,已经是过了维修周期的哦建议您是咨询下厂家看看是否可以付费维修的，售后服务电话,1
1977,0455e245f3b6588876b3d50ab58bb68b,0,好的，谢谢,2
1978,0455e245f3b6588876b3d50ab58bb68b,1,客气的亲亲,2
1979,0455e245f3b6588876b3d50ab58bb68b,0,没有了，谢谢,2
1980,0455e245f3b6588876b3d50ab58bb68b,1,没有其他问题的话，妹子就和您说再见了哦，遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2
1981,0455e245f3b6588876b3d50ab58bb68b,0,这个订单我按错了取消，能改为正常嘛,1
1982,0455e245f3b6588876b3d50ab58bb68b,1,已经取消无法恢复的我为您联系尝试看看是否就可以正常配送的,1
1983,0455e245f3b6588876b3d50ab58bb68b,0,联系好告诉我一下吧,1
1984,0455e245f3b6588876b3d50ab58bb68b,1,已经是留言的，看见会处理的,1
1985,0455e245f3b6588876b3d50ab58bb68b,0,好的，让他正常配送，谢谢，麻烦你啦,2
1986,0455e245f3b6588876b3d50ab58bb68b,1,客气的亲亲,2
1988,0457a7ba5a61d8a024be0c525acc03d6,0,取消退货,1
1989,0457a7ba5a61d8a024be0c525acc03d6,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您，订单吗,1
1990,0457a7ba5a61d8a024be0c525acc03d6,0,对的,1
1991,0457a7ba5a61d8a024be0c525acc03d6,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您，您等师傅取件之前电话联系您，拒绝取件，取件关闭之后取消服务单,1
1992,0457a7ba5a61d8a024be0c525acc03d6,0,好的,1
1993,0457a7ba5a61d8a024be0c525acc03d6,1,请问还有其他还可以帮到您的吗,2
1994,0457a7ba5a61d8a024be0c525acc03d6,0,没有,1
1996,045cb43543cede65c0b58f2af71e19c3,0,之前我申请保价了，钱怎么退,1
1997,045cb43543cede65c0b58f2af71e19c3,1,亲爱的客户，还麻烦您提供下订单号，妹子这边给您查询哦，系统价保成功后差价直接原返，储蓄卡是个工作日到账的，信用卡是5个工作日哦，白条微信零钱红包支付个工作日退款到账，现金支付是退回京东账户余额，工作日，您好,1
1998,045cb43543cede65c0b58f2af71e19c3,0,我是现金,1
1999,045cb43543cede65c0b58f2af71e19c3,1,现金支付是退回京东账户余额，工作日,1
2000,0466f2a0d84ccb4be4bd0ae0d38e875a,0,我错了，你帮我改一下，潍坊,1
2001,0466f2a0d84ccb4be4bd0ae0d38e875a,1,您好，正常情况下订单提交成功是不支持修改的呢，麻烦您看下订单详情页是否有修改的按钮，如有，您可点击修改联系人电话号码送货信息，如没有修改按钮，说明订单已不支持修改了呢，还请您理解哦,1
2002,0466f2a0d84ccb4be4bd0ae0d38e875a,0,我想取消订单,1
2003,0466f2a0d84ccb4be4bd0ae0d38e875a,1,可以取消重新下单，我代为申请下可以吗？,1
2004,0466f2a0d84ccb4be4bd0ae0d38e875a,0,直接取消吧,1
2005,0466f2a0d84ccb4be4bd0ae0d38e875a,1,申请了,1
2006,0466f2a0d84ccb4be4bd0ae0d38e875a,0,退款就行了，麻烦了,2
2007,0466f2a0d84ccb4be4bd0ae0d38e875a,1,您客气啦，亲爱的客户，有什么需要，可以联系我哦，我一直在电脑旁的，很乐意为您服务的哟,2
2008,046e75923cf7ba6239955420c1fa90a0,0,这个呼吸机我老爸还是不适合用，我要退货退款,0
2009,046e75923cf7ba6239955420c1fa90a0,1,商品是支持七天无理由退货，申请路径，可通过我的-京东客户服务，返修退换货申请也可直接击此链接，APP端可通过我的客户服务退换售后中心申请;可通过个人中心客户服务退换售后进行申请哦,1
2010,046e75923cf7ba6239955420c1fa90a0,0,可以直接快递给你们吗,1
2011,046e75923cf7ba6239955420c1fa90a0,1,您要先提交售后服务单申请，审核通过后一般会短信告知您的,1
2012,046e75923cf7ba6239955420c1fa90a0,0,好的谢谢您,2
2013,046e75923cf7ba6239955420c1fa90a0,1,不客气的,2
2014,0476a1be818997977da47bd8452af5a2,0,这个我申请了上门取件退货，快递一直没来，帮我改成自己发快递寄回,1
2015,0476a1be818997977da47bd8452af5a2,1,马上核实情况，请您稍等哈，我这边联系终止取件，然后修改哦,2
2016,0476a1be818997977da47bd8452af5a2,0,寄回信息发给我,1
2017,0476a1be818997977da47bd8452af5a2,1,修改完成之后会有的,1
2018,0476a1be818997977da47bd8452af5a2,0,好的,1
2019,0476a1be818997977da47bd8452af5a2,1,请问还有其他还可以帮到您的吗,2
2020,04832c18af05b1d3db0e8edac653b69e,0,我下错订单了,1
2021,04832c18af05b1d3db0e8edac653b69e,1,首先建议您可以自己在您的我的京东我的订单操作取消哟，温馨提示：请您取消前注意商品是否有缺货价格上涨等情况哦，还请您谨慎操作呢,2
2022,04832c18af05b1d3db0e8edac653b69e,0,本来想选黑色的，现在能改成黑色的吗,1
2023,04832c18af05b1d3db0e8edac653b69e,1,只能取消再下单哦,1
2024,04832c18af05b1d3db0e8edac653b69e,0,那今天是不是就收不到了,1
2025,04832c18af05b1d3db0e8edac653b69e,1,有现货的话，十一之前下单可以收到,1
2026,04832c18af05b1d3db0e8edac653b69e,0,你帮我看看有没有现货，如果取货比较近的话，我可以去提,1
2027,04832c18af05b1d3db0e8edac653b69e,1,您可以在页面选择一下您的就能看到了,1
2028,04832c18af05b1d3db0e8edac653b69e,0,我已经取消了，重新买就行了对吧，京东青岛号库在哪,1
2029,04832c18af05b1d3db0e8edac653b69e,1,这边没办法告知哦,1
2030,04832c18af05b1d3db0e8edac653b69e,0,哦，那不能直接去发货拿啊，我怕今天会收不到,1
2031,04832c18af05b1d3db0e8edac653b69e,1,没办法，您等待一下联系吧，当日上午前提交的现货订单部分城市为上午前，以订单下单开始计算，当日送达;夜里前提交的现货订单以订单下单开始计算，次日前送达您可以看看您的商品是否在配送效范围内哦,1
2032,04832c18af05b1d3db0e8edac653b69e,0,恩，那通知一下快递员别往这里跑了，换一块再跑吧，大冷天的，添麻烦了,2
2033,04832c18af05b1d3db0e8edac653b69e,1,没事的,2
2034,04832c18af05b1d3db0e8edac653b69e,0,没有了，谢谢,2
2035,04832c18af05b1d3db0e8edac653b69e,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2
2036,0483370bd77acefe53a85762c61aa4f4,0,我原本申请取消订单，但现在不想取消了，怎么办,1
2037,0483370bd77acefe53a85762c61aa4f4,1,正常发货是吗，我帮您联系发货,1
2038,0483370bd77acefe53a85762c61aa4f4,0,似乎已经发货了,1
2039,0483370bd77acefe53a85762c61aa4f4,1,正常配送货，我们联系你的，遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2
2040,048532c75784d038118992e22341a9e9,1,您好，请问有什么可以帮您,2
2041,048532c75784d038118992e22341a9e9,0,每月的优惠券可以叠加使用吗,1
2042,048532c75784d038118992e22341a9e9,1,亲这边是什么优惠券呢,1
2043,048532c75784d038118992e22341a9e9,0,Plus会员专属的全品类优惠券,1
2044,048532c75784d038118992e22341a9e9,1,亲稍等下哈,1
2045,048532c75784d038118992e22341a9e9,0,比如超市的券，两张可以叠加用吗,1
2046,048532c75784d038118992e22341a9e9,1,如果您账户内的优惠券上面如果有标注可叠加就可以和店铺优惠券一起使用的，目前只有部分优惠券支持叠加使用的，需要您在账户内，优惠券页面看下,1
2047,048532c75784d038118992e22341a9e9,0,两张全品类优惠券不能一起用哦,1
2048,048532c75784d038118992e22341a9e9,1,优惠券显示可以叠加就是可以使用的,1
2049,048532c75784d038118992e22341a9e9,0,好的，谢谢,2
2050,048532c75784d038118992e22341a9e9,1,请问还有其他还可以帮到您的吗,2
2051,04885325923636c4f455b580191dc5f9,0,我想提现,1
2052,04885325923636c4f455b580191dc5f9,1,还请您稍等，马上为您查询,1
2053,04885325923636c4f455b580191dc5f9,0,好的，谢谢,2
2054,04885325923636c4f455b580191dc5f9,1,这边系统给您的手机发送了一个六位数的验证码，麻烦您提供一下呢，麻烦您提供以下资料，银行名称开户名银行卡号,1
2055,04885325923636c4f455b580191dc5f9,0,验证码没收到，发多一次吧,1
2056,04885325923636c4f455b580191dc5f9,1,亲爱的，请稍等哈,2
2057,04885325923636c4f455b580191dc5f9,0,建行,1
2058,04885325923636c4f455b580191dc5f9,1,提交了,1
2059,04885325923636c4f455b580191dc5f9,0,好的，谢谢,2
2060,04885325923636c4f455b580191dc5f9,1,这边申请，工作15天内到账哦,1
2061,048af961e7d276d411aa7738ce78c573,0,就是我的这个东西我没有收到啊，然后，怎么就完成了呢？电话也没有啊，我怎么看的那个配送员的电话，我在哪里看？,0
2062,048af961e7d276d411aa7738ce78c573,1,请您稍等，小妹正在查询中,1
2063,048af961e7d276d411aa7738ce78c573,0,好的,1
2064,048af961e7d276d411aa7738ce78c573,1,华中众包您的订单正在配送途中，请您准备签收配送员，电话，感谢您的耐心等待,2
2065,048af961e7d276d411aa7738ce78c573,0,不用了谢谢,2
2066,048c75ff127fc17c5d2d29719271344e,0,我刚才错了电脑提示我退款在重新买，这个退款什么候能到账,1
2067,048c75ff127fc17c5d2d29719271344e,1,请问您订单支付的银行卡，是普通储蓄卡，还是信用卡呢,1
2068,048c75ff127fc17c5d2d29719271344e,0,信用卡，有客服吗,1
2069,048c75ff127fc17c5d2d29719271344e,1,一般都是原路返回哦信用卡银行卡15个工作日，京东处理7个工作日剩余银行到账周期实际到账周期以银行为准哦，请您耐心等待下了,1
2070,048c75ff127fc17c5d2d29719271344e,0,好知道了,1
